Category,Setting,Diagnosis,Date,Count
anxiety,inpatient discharges,Secondary (COVID-19 Primary),2021-02-01,420
anxiety,inpatient discharges,Secondary (COVID-19 Primary),2021-03-01,113
anxiety,inpatient discharges,Secondary (COVID-19 Primary),2021-04-01,36
anxiety,inpatient discharges,Secondary (COVID-19 Primary),2021-05-01,38
anxiety,inpatient discharges,Secondary (COVID-19 Primary),2021-06-01,18
anxiety,inpatient discharges,Secondary (COVID-19 Primary),2021-07-01,39
anxiety,inpatient discharges,Secondary (COVID-19 Primary),2021-08-01,253
anxiety,inpatient discharges,Secondary (COVID-19 Primary),2021-09-01,339
anxiety,inpatient discharges,Secondary (COVID-19 Primary),2021-10-01,224
anxiety,inpatient discharges,Secondary (COVID-19 Primary),2021-11-01,193
anxiety,inpatient discharges,Secondary (COVID-19 Primary),2021-12-01,171
asthma,inpatient discharges,Secondary (COVID-19 Primary),2020-04-01,36
asthma,inpatient discharges,Secondary (COVID-19 Primary),2020-05-01,23
asthma,inpatient discharges,Secondary (COVID-19 Primary),2020-06-01,37
asthma,inpatient discharges,Secondary (COVID-19 Primary),2020-07-01,71
asthma,inpatient discharges,Secondary (COVID-19 Primary),2020-08-01,79
asthma,inpatient discharges,Secondary (COVID-19 Primary),2020-09-01,46
asthma,inpatient discharges,Secondary (COVID-19 Primary),2020-10-01,24
asthma,inpatient discharges,Secondary (COVID-19 Primary),2020-11-01,40
asthma,inpatient discharges,Secondary (COVID-19 Primary),2020-12-01,261
asthma,inpatient discharges,Secondary (COVID-19 Primary),2021-01-01,467
asthma,inpatient discharges,Secondary (COVID-19 Primary),2021-02-01,187
asthma,inpatient discharges,Secondary (COVID-19 Primary),2021-03-01,56
asthma,inpatient discharges,Secondary (COVID-19 Primary),2021-04-01,18
asthma,inpatient discharges,Secondary (COVID-19 Primary),2021-05-01,19
asthma,inpatient discharges,Secondary (COVID-19 Primary),2021-06-01,7
asthma,inpatient discharges,Secondary (COVID-19 Primary),2021-07-01,16
asthma,inpatient discharges,Secondary (COVID-19 Primary),2021-08-01,109
asthma,inpatient discharges,Secondary (COVID-19 Primary),2021-09-01,130
asthma,inpatient discharges,Secondary (COVID-19 Primary),2021-10-01,94
asthma,inpatient discharges,Secondary (COVID-19 Primary),2021-11-01,59
asthma,inpatient discharges,Secondary (COVID-19 Primary),2021-12-01,48
behavioral syndromes,inpatient discharges,Secondary (COVID-19 Primary),2020-07-01,3
behavioral syndromes,inpatient discharges,Secondary (COVID-19 Primary),2020-08-01,3
behavioral syndromes,inpatient discharges,Secondary (COVID-19 Primary),2020-10-01,2
behavioral syndromes,inpatient discharges,Secondary (COVID-19 Primary),2020-12-01,3
behavioral syndromes,inpatient discharges,Secondary (COVID-19 Primary),2021-01-01,9
behavioral syndromes,inpatient discharges,Secondary (COVID-19 Primary),2021-02-01,3
behavioral syndromes,inpatient discharges,Secondary (COVID-19 Primary),2021-03-01,1
behavioral syndromes,inpatient discharges,Secondary (COVID-19 Primary),2021-08-01,1
behavioral syndromes,inpatient discharges,Secondary (COVID-19 Primary),2021-10-01,3
cancer,inpatient discharges,Secondary (COVID-19 Primary),2020-04-01,26
cancer,inpatient discharges,Secondary (COVID-19 Primary),2020-05-01,36
cancer,inpatient discharges,Secondary (COVID-19 Primary),2020-06-01,39
cancer,inpatient discharges,Secondary (COVID-19 Primary),2020-07-01,64
cancer,inpatient discharges,Secondary (COVID-19 Primary),2020-08-01,63
cancer,inpatient discharges,Secondary (COVID-19 Primary),2020-09-01,30
cancer,inpatient discharges,Secondary (COVID-19 Primary),2020-10-01,15
cancer,inpatient discharges,Secondary (COVID-19 Primary),2020-11-01,64
cancer,inpatient discharges,Secondary (COVID-19 Primary),2020-12-01,211
cancer,inpatient discharges,Secondary (COVID-19 Primary),2021-01-01,325
cancer,inpatient discharges,Secondary (COVID-19 Primary),2021-02-01,146
cancer,inpatient discharges,Secondary (COVID-19 Primary),2021-03-01,41
cancer,inpatient discharges,Secondary (COVID-19 Primary),2021-04-01,15
cancer,inpatient discharges,Secondary (COVID-19 Primary),2021-05-01,10
cancer,inpatient discharges,Secondary (COVID-19 Primary),2021-06-01,6
cancer,inpatient discharges,Secondary (COVID-19 Primary),2021-07-01,21
cancer,inpatient discharges,Secondary (COVID-19 Primary),2021-08-01,55
cancer,inpatient discharges,Secondary (COVID-19 Primary),2021-09-01,90
cancer,inpatient discharges,Secondary (COVID-19 Primary),2021-10-01,61
cancer,inpatient discharges,Secondary (COVID-19 Primary),2021-11-01,69
cancer,inpatient discharges,Secondary (COVID-19 Primary),2021-12-01,49
cardiac arrest,inpatient discharges,Secondary (COVID-19 Primary),2020-04-01,120
cardiac arrest,inpatient discharges,Secondary (COVID-19 Primary),2020-05-01,141
cardiac arrest,inpatient discharges,Secondary (COVID-19 Primary),2020-06-01,157
cardiac arrest,inpatient discharges,Secondary (COVID-19 Primary),2020-07-01,298
cardiac arrest,inpatient discharges,Secondary (COVID-19 Primary),2020-08-01,280
cardiac arrest,inpatient discharges,Secondary (COVID-19 Primary),2020-09-01,128
cardiac arrest,inpatient discharges,Secondary (COVID-19 Primary),2020-10-01,86
cardiac arrest,inpatient discharges,Secondary (COVID-19 Primary),2020-11-01,179
cardiac arrest,inpatient discharges,Secondary (COVID-19 Primary),2020-12-01,1031
cardiac arrest,inpatient discharges,Secondary (COVID-19 Primary),2021-01-01,1682
cardiac arrest,inpatient discharges,Secondary (COVID-19 Primary),2021-02-01,636
cardiac arrest,inpatient discharges,Secondary (COVID-19 Primary),2021-03-01,167
cardiac arrest,inpatient discharges,Secondary (COVID-19 Primary),2021-04-01,56
cardiac arrest,inpatient discharges,Secondary (COVID-19 Primary),2021-05-01,40
cardiac arrest,inpatient discharges,Secondary (COVID-19 Primary),2021-06-01,27
cardiac arrest,inpatient discharges,Secondary (COVID-19 Primary),2021-07-01,58
cardiac arrest,inpatient discharges,Secondary (COVID-19 Primary),2021-08-01,356
cardiac arrest,inpatient discharges,Secondary (COVID-19 Primary),2021-09-01,436
cardiac arrest,inpatient discharges,Secondary (COVID-19 Primary),2021-10-01,258
cardiac arrest,inpatient discharges,Secondary (COVID-19 Primary),2021-11-01,210
cardiac arrest,inpatient discharges,Secondary (COVID-19 Primary),2021-12-01,228
chronic obstructive pulmonary disease (copd),inpatient discharges,Secondary (COVID-19 Primary),2020-04-01,26
chronic obstructive pulmonary disease (copd),inpatient discharges,Secondary (COVID-19 Primary),2020-05-01,25
chronic obstructive pulmonary disease (copd),inpatient discharges,Secondary (COVID-19 Primary),2020-06-01,32
chronic obstructive pulmonary disease (copd),inpatient discharges,Secondary (COVID-19 Primary),2020-07-01,45
chronic obstructive pulmonary disease (copd),inpatient discharges,Secondary (COVID-19 Primary),2020-08-01,42
chronic obstructive pulmonary disease (copd),inpatient discharges,Secondary (COVID-19 Primary),2020-09-01,16
chronic obstructive pulmonary disease (copd),inpatient discharges,Secondary (COVID-19 Primary),2020-10-01,20
chronic obstructive pulmonary disease (copd),inpatient discharges,Secondary (COVID-19 Primary),2020-11-01,25
chronic obstructive pulmonary disease (copd),inpatient discharges,Secondary (COVID-19 Primary),2020-12-01,125
chronic obstructive pulmonary disease (copd),inpatient discharges,Secondary (COVID-19 Primary),2021-01-01,164
chronic obstructive pulmonary disease (copd),inpatient discharges,Secondary (COVID-19 Primary),2021-02-01,45
chronic obstructive pulmonary disease (copd),inpatient discharges,Secondary (COVID-19 Primary),2021-03-01,13
chronic obstructive pulmonary disease (copd),inpatient discharges,Secondary (COVID-19 Primary),2021-04-01,6
chronic obstructive pulmonary disease (copd),inpatient discharges,Secondary (COVID-19 Primary),2021-05-01,5
chronic obstructive pulmonary disease (copd),inpatient discharges,Secondary (COVID-19 Primary),2021-06-01,3
chronic obstructive pulmonary disease (copd),inpatient discharges,Secondary (COVID-19 Primary),2021-07-01,8
chronic obstructive pulmonary disease (copd),inpatient discharges,Secondary (COVID-19 Primary),2021-08-01,26
chronic obstructive pulmonary disease (copd),inpatient discharges,Secondary (COVID-19 Primary),2021-09-01,36
chronic obstructive pulmonary disease (copd),inpatient discharges,Secondary (COVID-19 Primary),2021-10-01,19
chronic obstructive pulmonary disease (copd),inpatient discharges,Secondary (COVID-19 Primary),2021-11-01,20
chronic obstructive pulmonary disease (copd),inpatient discharges,Secondary (COVID-19 Primary),2021-12-01,20
depression,inpatient discharges,Secondary (COVID-19 Primary),2020-04-01,64
depression,inpatient discharges,Secondary (COVID-19 Primary),2020-05-01,66
depression,inpatient discharges,Secondary (COVID-19 Primary),2020-06-01,61
depression,inpatient discharges,Secondary (COVID-19 Primary),2020-07-01,116
depression,inpatient discharges,Secondary (COVID-19 Primary),2020-08-01,114
depression,inpatient discharges,Secondary (COVID-19 Primary),2020-09-01,75
depression,inpatient discharges,Secondary (COVID-19 Primary),2020-10-01,44
depression,inpatient discharges,Secondary (COVID-19 Primary),2020-11-01,80
depression,inpatient discharges,Secondary (COVID-19 Primary),2020-12-01,359
depression,inpatient discharges,Secondary (COVID-19 Primary),2021-01-01,569
depression,inpatient discharges,Secondary (COVID-19 Primary),2021-02-01,249
depression,inpatient discharges,Secondary (COVID-19 Primary),2021-03-01,47
depression,inpatient discharges,Secondary (COVID-19 Primary),2021-04-01,24
depression,inpatient discharges,Secondary (COVID-19 Primary),2021-05-01,11
depression,inpatient discharges,Secondary (COVID-19 Primary),2021-06-01,14
depression,inpatient discharges,Secondary (COVID-19 Primary),2021-07-01,34
depression,inpatient discharges,Secondary (COVID-19 Primary),2021-08-01,107
depression,inpatient discharges,Secondary (COVID-19 Primary),2021-09-01,149
depression,inpatient discharges,Secondary (COVID-19 Primary),2021-10-01,107
depression,inpatient discharges,Secondary (COVID-19 Primary),2021-11-01,74
depression,inpatient discharges,Secondary (COVID-19 Primary),2021-12-01,81
diabetes,inpatient discharges,Secondary (COVID-19 Primary),2020-04-01,332
diabetes,inpatient discharges,Secondary (COVID-19 Primary),2020-05-01,337
diabetes,inpatient discharges,Secondary (COVID-19 Primary),2020-06-01,365
diabetes,inpatient discharges,Secondary (COVID-19 Primary),2020-07-01,714
diabetes,inpatient discharges,Secondary (COVID-19 Primary),2020-08-01,739
diabetes,inpatient discharges,Secondary (COVID-19 Primary),2020-09-01,370
diabetes,inpatient discharges,Secondary (COVID-19 Primary),2020-10-01,281
diabetes,inpatient discharges,Secondary (COVID-19 Primary),2020-11-01,432
diabetes,inpatient discharges,Secondary (COVID-19 Primary),2020-12-01,2318
diabetes,inpatient discharges,Secondary (COVID-19 Primary),2021-01-01,3992
diabetes,inpatient discharges,Secondary (COVID-19 Primary),2021-02-01,1683
diabetes,inpatient discharges,Secondary (COVID-19 Primary),2021-03-01,429
diabetes,inpatient discharges,Secondary (COVID-19 Primary),2021-04-01,127
diabetes,inpatient discharges,Secondary (COVID-19 Primary),2021-05-01,102
diabetes,inpatient discharges,Secondary (COVID-19 Primary),2021-06-01,59
diabetes,inpatient discharges,Secondary (COVID-19 Primary),2021-07-01,126
diabetes,inpatient discharges,Secondary (COVID-19 Primary),2021-08-01,627
diabetes,inpatient discharges,Secondary (COVID-19 Primary),2021-09-01,927
diabetes,inpatient discharges,Secondary (COVID-19 Primary),2021-10-01,541
diabetes,inpatient discharges,Secondary (COVID-19 Primary),2021-11-01,476
diabetes,inpatient discharges,Secondary (COVID-19 Primary),2021-12-01,443
hypertension,inpatient discharges,Secondary (COVID-19 Primary),2020-04-01,498
hypertension,inpatient discharges,Secondary (COVID-19 Primary),2020-05-01,484
hypertension,inpatient discharges,Secondary (COVID-19 Primary),2020-06-01,470
hypertension,inpatient discharges,Secondary (COVID-19 Primary),2020-07-01,944
hypertension,inpatient discharges,Secondary (COVID-19 Primary),2020-08-01,947
hypertension,inpatient discharges,Secondary (COVID-19 Primary),2020-09-01,493
hypertension,inpatient discharges,Secondary (COVID-19 Primary),2020-10-01,370
hypertension,inpatient discharges,Secondary (COVID-19 Primary),2020-11-01,614
hypertension,inpatient discharges,Secondary (COVID-19 Primary),2020-12-01,3291
hypertension,inpatient discharges,Secondary (COVID-19 Primary),2021-01-01,5399
hypertension,inpatient discharges,Secondary (COVID-19 Primary),2021-02-01,2120
hypertension,inpatient discharges,Secondary (COVID-19 Primary),2021-03-01,502
hypertension,inpatient discharges,Secondary (COVID-19 Primary),2021-04-01,162
hypertension,inpatient discharges,Secondary (COVID-19 Primary),2021-05-01,122
hypertension,inpatient discharges,Secondary (COVID-19 Primary),2021-06-01,71
hypertension,inpatient discharges,Secondary (COVID-19 Primary),2021-07-01,150
hypertension,inpatient discharges,Secondary (COVID-19 Primary),2021-08-01,848
hypertension,inpatient discharges,Secondary (COVID-19 Primary),2021-09-01,1277
hypertension,inpatient discharges,Secondary (COVID-19 Primary),2021-10-01,734
hypertension,inpatient discharges,Secondary (COVID-19 Primary),2021-11-01,657
hypertension,inpatient discharges,Secondary (COVID-19 Primary),2021-12-01,648
mood disorders (excluding depression),inpatient discharges,Secondary (COVID-19 Primary),2020-04-01,17
mood disorders (excluding depression),inpatient discharges,Secondary (COVID-19 Primary),2020-05-01,13
mood disorders (excluding depression),inpatient discharges,Secondary (COVID-19 Primary),2020-06-01,16
mood disorders (excluding depression),inpatient discharges,Secondary (COVID-19 Primary),2020-07-01,17
mood disorders (excluding depression),inpatient discharges,Secondary (COVID-19 Primary),2020-08-01,13
mood disorders (excluding depression),inpatient discharges,Secondary (COVID-19 Primary),2020-09-01,13
mood disorders (excluding depression),inpatient discharges,Secondary (COVID-19 Primary),2020-10-01,8
mood disorders (excluding depression),inpatient discharges,Secondary (COVID-19 Primary),2020-11-01,15
mood disorders (excluding depression),inpatient discharges,Secondary (COVID-19 Primary),2020-12-01,58
mood disorders (excluding depression),inpatient discharges,Secondary (COVID-19 Primary),2021-01-01,97
mood disorders (excluding depression),inpatient discharges,Secondary (COVID-19 Primary),2021-02-01,29
mood disorders (excluding depression),inpatient discharges,Secondary (COVID-19 Primary),2021-03-01,4
mood disorders (excluding depression),inpatient discharges,Secondary (COVID-19 Primary),2021-04-01,5
mood disorders (excluding depression),inpatient discharges,Secondary (COVID-19 Primary),2021-05-01,1
mood disorders (excluding depression),inpatient discharges,Secondary (COVID-19 Primary),2021-06-01,1
mood disorders (excluding depression),inpatient discharges,Secondary (COVID-19 Primary),2021-07-01,1
mood disorders (excluding depression),inpatient discharges,Secondary (COVID-19 Primary),2021-08-01,16
mood disorders (excluding depression),inpatient discharges,Secondary (COVID-19 Primary),2021-09-01,23
mood disorders (excluding depression),inpatient discharges,Secondary (COVID-19 Primary),2021-10-01,16
mood disorders (excluding depression),inpatient discharges,Secondary (COVID-19 Primary),2021-11-01,16
mood disorders (excluding depression),inpatient discharges,Secondary (COVID-19 Primary),2021-12-01,8
non-mood psychotic disorders,inpatient discharges,Secondary (COVID-19 Primary),2020-04-01,32
non-mood psychotic disorders,inpatient discharges,Secondary (COVID-19 Primary),2020-05-01,35
non-mood psychotic disorders,inpatient discharges,Secondary (COVID-19 Primary),2020-06-01,28
non-mood psychotic disorders,inpatient discharges,Secondary (COVID-19 Primary),2020-07-01,31
non-mood psychotic disorders,inpatient discharges,Secondary (COVID-19 Primary),2020-08-01,28
non-mood psychotic disorders,inpatient discharges,Secondary (COVID-19 Primary),2020-09-01,13
non-mood psychotic disorders,inpatient discharges,Secondary (COVID-19 Primary),2020-10-01,13
non-mood psychotic disorders,inpatient discharges,Secondary (COVID-19 Primary),2020-11-01,18
non-mood psychotic disorders,inpatient discharges,Secondary (COVID-19 Primary),2020-12-01,77
non-mood psychotic disorders,inpatient discharges,Secondary (COVID-19 Primary),2021-01-01,99
non-mood psychotic disorders,inpatient discharges,Secondary (COVID-19 Primary),2021-02-01,32
non-mood psychotic disorders,inpatient discharges,Secondary (COVID-19 Primary),2021-03-01,7
non-mood psychotic disorders,inpatient discharges,Secondary (COVID-19 Primary),2021-04-01,5
non-mood psychotic disorders,inpatient discharges,Secondary (COVID-19 Primary),2021-05-01,1
non-mood psychotic disorders,inpatient discharges,Secondary (COVID-19 Primary),2021-06-01,1
non-mood psychotic disorders,inpatient discharges,Secondary (COVID-19 Primary),2021-07-01,3
non-mood psychotic disorders,inpatient discharges,Secondary (COVID-19 Primary),2021-08-01,22
non-mood psychotic disorders,inpatient discharges,Secondary (COVID-19 Primary),2021-09-01,17
non-mood psychotic disorders,inpatient discharges,Secondary (COVID-19 Primary),2021-10-01,11
non-mood psychotic disorders,inpatient discharges,Secondary (COVID-19 Primary),2021-11-01,21
non-mood psychotic disorders,inpatient discharges,Secondary (COVID-19 Primary),2021-12-01,8
nonpsychotic disorders (excluding anxiety),inpatient discharges,Secondary (COVID-19 Primary),2020-05-01,2
nonpsychotic disorders (excluding anxiety),inpatient discharges,Secondary (COVID-19 Primary),2020-07-01,2
nonpsychotic disorders (excluding anxiety),inpatient discharges,Secondary (COVID-19 Primary),2020-08-01,3
nonpsychotic disorders (excluding anxiety),inpatient discharges,Secondary (COVID-19 Primary),2020-10-01,1
nonpsychotic disorders (excluding anxiety),inpatient discharges,Secondary (COVID-19 Primary),2020-11-01,2
nonpsychotic disorders (excluding anxiety),inpatient discharges,Secondary (COVID-19 Primary),2020-12-01,2
nonpsychotic disorders (excluding anxiety),inpatient discharges,Secondary (COVID-19 Primary),2021-01-01,6
nonpsychotic disorders (excluding anxiety),inpatient discharges,Secondary (COVID-19 Primary),2021-02-01,6
nonpsychotic disorders (excluding anxiety),inpatient discharges,Secondary (COVID-19 Primary),2021-04-01,2
nonpsychotic disorders (excluding anxiety),inpatient discharges,Secondary (COVID-19 Primary),2021-05-01,1
nonpsychotic disorders (excluding anxiety),inpatient discharges,Secondary (COVID-19 Primary),2021-08-01,1
nonpsychotic disorders (excluding anxiety),inpatient discharges,Secondary (COVID-19 Primary),2021-09-01,5
nonpsychotic disorders (excluding anxiety),inpatient discharges,Secondary (COVID-19 Primary),2021-10-01,3
nonpsychotic disorders (excluding anxiety),inpatient discharges,Secondary (COVID-19 Primary),2021-11-01,2
nonpsychotic disorders (excluding anxiety),inpatient discharges,Secondary (COVID-19 Primary),2021-12-01,1
obesity,inpatient discharges,Secondary (COVID-19 Primary),2020-03-01,1
obesity,inpatient discharges,Secondary (COVID-19 Primary),2020-04-01,99
obesity,inpatient discharges,Secondary (COVID-19 Primary),2020-05-01,109
obesity,inpatient discharges,Secondary (COVID-19 Primary),2020-06-01,141
obesity,inpatient discharges,Secondary (COVID-19 Primary),2020-07-01,344
obesity,inpatient discharges,Secondary (COVID-19 Primary),2020-08-01,356
obesity,inpatient discharges,Secondary (COVID-19 Primary),2020-09-01,204
obesity,inpatient discharges,Secondary (COVID-19 Primary),2020-10-01,139
obesity,inpatient discharges,Secondary (COVID-19 Primary),2020-11-01,203
obesity,inpatient discharges,Secondary (COVID-19 Primary),2020-12-01,1116
obesity,inpatient discharges,Secondary (COVID-19 Primary),2021-01-01,1957
obesity,inpatient discharges,Secondary (COVID-19 Primary),2021-02-01,766
obesity,inpatient discharges,Secondary (COVID-19 Primary),2021-03-01,214
obesity,inpatient discharges,Secondary (COVID-19 Primary),2021-04-01,72
obesity,inpatient discharges,Secondary (COVID-19 Primary),2021-05-01,79
obesity,inpatient discharges,Secondary (COVID-19 Primary),2021-06-01,43
obesity,inpatient discharges,Secondary (COVID-19 Primary),2021-07-01,94
obesity,inpatient discharges,Secondary (COVID-19 Primary),2021-08-01,501
obesity,inpatient discharges,Secondary (COVID-19 Primary),2021-09-01,728
obesity,inpatient discharges,Secondary (COVID-19 Primary),2021-10-01,391
obesity,inpatient discharges,Secondary (COVID-19 Primary),2021-11-01,353
obesity,inpatient discharges,Secondary (COVID-19 Primary),2021-12-01,291
pneumonia,inpatient discharges,Secondary (COVID-19 Primary),2020-03-01,1
pneumonia,inpatient discharges,Secondary (COVID-19 Primary),2020-04-01,599
pneumonia,inpatient discharges,Secondary (COVID-19 Primary),2020-05-01,589
pneumonia,inpatient discharges,Secondary (COVID-19 Primary),2020-06-01,605
pneumonia,inpatient discharges,Secondary (COVID-19 Primary),2020-07-01,1208
pneumonia,inpatient discharges,Secondary (COVID-19 Primary),2020-08-01,1236
pneumonia,inpatient discharges,Secondary (COVID-19 Primary),2020-09-01,670
pneumonia,inpatient discharges,Secondary (COVID-19 Primary),2020-10-01,468
pneumonia,inpatient discharges,Secondary (COVID-19 Primary),2020-11-01,769
pneumonia,inpatient discharges,Secondary (COVID-19 Primary),2020-12-01,4130
pneumonia,inpatient discharges,Secondary (COVID-19 Primary),2021-01-01,6984
pneumonia,inpatient discharges,Secondary (COVID-19 Primary),2021-02-01,2812
pneumonia,inpatient discharges,Secondary (COVID-19 Primary),2021-03-01,720
pneumonia,inpatient discharges,Secondary (COVID-19 Primary),2021-04-01,243
pneumonia,inpatient discharges,Secondary (COVID-19 Primary),2021-05-01,186
pneumonia,inpatient discharges,Secondary (COVID-19 Primary),2021-06-01,109
pneumonia,inpatient discharges,Secondary (COVID-19 Primary),2021-07-01,240
pneumonia,inpatient discharges,Secondary (COVID-19 Primary),2021-08-01,1297
pneumonia,inpatient discharges,Secondary (COVID-19 Primary),2021-09-01,1885
pneumonia,inpatient discharges,Secondary (COVID-19 Primary),2021-10-01,1124
pneumonia,inpatient discharges,Secondary (COVID-19 Primary),2021-11-01,995
pneumonia,inpatient discharges,Secondary (COVID-19 Primary),2021-12-01,913
respiratory arrest/failure,inpatient discharges,Secondary (COVID-19 Primary),2020-04-01,497
respiratory arrest/failure,inpatient discharges,Secondary (COVID-19 Primary),2020-05-01,494
respiratory arrest/failure,inpatient discharges,Secondary (COVID-19 Primary),2020-06-01,473
respiratory arrest/failure,inpatient discharges,Secondary (COVID-19 Primary),2020-07-01,965
respiratory arrest/failure,inpatient discharges,Secondary (COVID-19 Primary),2020-08-01,981
respiratory arrest/failure,inpatient discharges,Secondary (COVID-19 Primary),2020-09-01,505
respiratory arrest/failure,inpatient discharges,Secondary (COVID-19 Primary),2020-10-01,368
respiratory arrest/failure,inpatient discharges,Secondary (COVID-19 Primary),2020-11-01,584
respiratory arrest/failure,inpatient discharges,Secondary (COVID-19 Primary),2020-12-01,3226
respiratory arrest/failure,inpatient discharges,Secondary (COVID-19 Primary),2021-01-01,5119
respiratory arrest/failure,inpatient discharges,Secondary (COVID-19 Primary),2021-02-01,1905
respiratory arrest/failure,inpatient discharges,Secondary (COVID-19 Primary),2021-03-01,451
respiratory arrest/failure,inpatient discharges,Secondary (COVID-19 Primary),2021-04-01,143
respiratory arrest/failure,inpatient discharges,Secondary (COVID-19 Primary),2021-05-01,96
respiratory arrest/failure,inpatient discharges,Secondary (COVID-19 Primary),2021-06-01,56
respiratory arrest/failure,inpatient discharges,Secondary (COVID-19 Primary),2021-07-01,146
respiratory arrest/failure,inpatient discharges,Secondary (COVID-19 Primary),2021-08-01,826
respiratory arrest/failure,inpatient discharges,Secondary (COVID-19 Primary),2021-09-01,1134
respiratory arrest/failure,inpatient discharges,Secondary (COVID-19 Primary),2021-10-01,680
respiratory arrest/failure,inpatient discharges,Secondary (COVID-19 Primary),2021-11-01,625
respiratory arrest/failure,inpatient discharges,Secondary (COVID-19 Primary),2021-12-01,560
sepsis,inpatient discharges,Secondary (COVID-19 Primary),2020-03-01,1
sepsis,inpatient discharges,Secondary (COVID-19 Primary),2020-04-01,213
sepsis,inpatient discharges,Secondary (COVID-19 Primary),2020-05-01,221
sepsis,inpatient discharges,Secondary (COVID-19 Primary),2020-06-01,232
sepsis,inpatient discharges,Secondary (COVID-19 Primary),2020-07-01,473
sepsis,inpatient discharges,Secondary (COVID-19 Primary),2020-08-01,576
sepsis,inpatient discharges,Secondary (COVID-19 Primary),2020-09-01,314
sepsis,inpatient discharges,Secondary (COVID-19 Primary),2020-10-01,202
sepsis,inpatient discharges,Secondary (COVID-19 Primary),2020-11-01,254
sepsis,inpatient discharges,Secondary (COVID-19 Primary),2020-12-01,1208
sepsis,inpatient discharges,Secondary (COVID-19 Primary),2021-01-01,2359
sepsis,inpatient discharges,Secondary (COVID-19 Primary),2021-02-01,1229
sepsis,inpatient discharges,Secondary (COVID-19 Primary),2021-03-01,366
sepsis,inpatient discharges,Secondary (COVID-19 Primary),2021-04-01,101
sepsis,inpatient discharges,Secondary (COVID-19 Primary),2021-05-01,90
sepsis,inpatient discharges,Secondary (COVID-19 Primary),2021-06-01,48
sepsis,inpatient discharges,Secondary (COVID-19 Primary),2021-07-01,98
sepsis,inpatient discharges,Secondary (COVID-19 Primary),2021-08-01,459
sepsis,inpatient discharges,Secondary (COVID-19 Primary),2021-09-01,756
sepsis,inpatient discharges,Secondary (COVID-19 Primary),2021-10-01,418
sepsis,inpatient discharges,Secondary (COVID-19 Primary),2021-11-01,346
sepsis,inpatient discharges,Secondary (COVID-19 Primary),2021-12-01,328
stroke,inpatient discharges,Secondary (COVID-19 Primary),2020-04-01,9
stroke,inpatient discharges,Secondary (COVID-19 Primary),2020-05-01,14
stroke,inpatient discharges,Secondary (COVID-19 Primary),2020-06-01,10
stroke,inpatient discharges,Secondary (COVID-19 Primary),2020-07-01,16
stroke,inpatient discharges,Secondary (COVID-19 Primary),2020-08-01,30
stroke,inpatient discharges,Secondary (COVID-19 Primary),2020-09-01,15
stroke,inpatient discharges,Secondary (COVID-19 Primary),2020-10-01,13
stroke,inpatient discharges,Secondary (COVID-19 Primary),2020-11-01,22
stroke,inpatient discharges,Secondary (COVID-19 Primary),2020-12-01,98
stroke,inpatient discharges,Secondary (COVID-19 Primary),2021-01-01,186
stroke,inpatient discharges,Secondary (COVID-19 Primary),2021-02-01,92
stroke,inpatient discharges,Secondary (COVID-19 Primary),2021-03-01,37
stroke,inpatient discharges,Secondary (COVID-19 Primary),2021-04-01,8
stroke,inpatient discharges,Secondary (COVID-19 Primary),2021-05-01,10
stroke,inpatient discharges,Secondary (COVID-19 Primary),2021-06-01,2
stroke,inpatient discharges,Secondary (COVID-19 Primary),2021-07-01,8
stroke,inpatient discharges,Secondary (COVID-19 Primary),2021-08-01,41
stroke,inpatient discharges,Secondary (COVID-19 Primary),2021-09-01,50
stroke,inpatient discharges,Secondary (COVID-19 Primary),2021-10-01,41
stroke,inpatient discharges,Secondary (COVID-19 Primary),2021-11-01,31
stroke,inpatient discharges,Secondary (COVID-19 Primary),2021-12-01,34
substance use disorders,inpatient discharges,Secondary (COVID-19 Primary),2020-04-01,28
substance use disorders,inpatient discharges,Secondary (COVID-19 Primary),2020-05-01,46
substance use disorders,inpatient discharges,Secondary (COVID-19 Primary),2020-06-01,48
substance use disorders,inpatient discharges,Secondary (COVID-19 Primary),2020-07-01,84
substance use disorders,inpatient discharges,Secondary (COVID-19 Primary),2020-08-01,77
substance use disorders,inpatient discharges,Secondary (COVID-19 Primary),2020-09-01,44
substance use disorders,inpatient discharges,Secondary (COVID-19 Primary),2020-10-01,27
substance use disorders,inpatient discharges,Secondary (COVID-19 Primary),2020-11-01,48
substance use disorders,inpatient discharges,Secondary (COVID-19 Primary),2020-12-01,259
substance use disorders,inpatient discharges,Secondary (COVID-19 Primary),2021-01-01,385
substance use disorders,inpatient discharges,Secondary (COVID-19 Primary),2021-02-01,164
substance use disorders,inpatient discharges,Secondary (COVID-19 Primary),2021-03-01,48
substance use disorders,inpatient discharges,Secondary (COVID-19 Primary),2021-04-01,23
substance use disorders,inpatient discharges,Secondary (COVID-19 Primary),2021-05-01,14
substance use disorders,inpatient discharges,Secondary (COVID-19 Primary),2021-06-01,9
substance use disorders,inpatient discharges,Secondary (COVID-19 Primary),2021-07-01,26
substance use disorders,inpatient discharges,Secondary (COVID-19 Primary),2021-08-01,128
substance use disorders,inpatient discharges,Secondary (COVID-19 Primary),2021-09-01,158
substance use disorders,inpatient discharges,Secondary (COVID-19 Primary),2021-10-01,127
